year,month,station,municipality,region,province,monthly_mean_temp,monthly_max_temp,monthly_min_temp,rainfall
2005,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20,26.7,13.2,36.9
2005,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.4,29.1,15.7,43
2005,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.9,27,14.9,11.9
2005,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.6,23.2,11.9,57.3
2005,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.9,18.4,9.3,34
2005,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.5,11.3,3.7,140.1
2005,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.5,8.5,0.5,6.4
2006,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.1,6.7,-0.5,56.5
2006,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5,9.5,0.5,16.5
2006,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.3,15.8,4.8,7.2
2006,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12,16.7,7.2,51.1
2006,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.6,22,9.2,43.1
2006,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18,24.8,11.2,87
2006,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.8,29.7,15.9,16.8
2006,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21,27.9,14,0
2006,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.4,25.3,13.4,59.7
2006,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.6,20.7,10.4,20.5
2006,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.5,15.3,7.6,61.5
2006,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.4,10.5,0.3,9.8
2007,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.5,13.4,1.6,14.3
2007,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.5,11.3,3.7,28.6
2007,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.8,14.4,3.1,26.8
2007,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.8,14.4,5.2,207.4
2007,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15,20.3,9.7,34.8
2007,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.8,24.8,12.7,28.4
2007,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.4,28.6,14.2,10.5
2007,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.6,26.7,14.5,83.2
2007,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.3,22.6,12.1,15
2007,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.7,17.5,8,37.7
2007,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9,14.7,3.4,11.5
2007,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.8,10.2,1.5,81.8
2008,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.5,12.8,2.2,6.3
2008,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.6,9.1,0.2,41.6
2008,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.6,14,3.2,34.4
2008,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.6,15.9,5.4,79.5
2008,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.5,8.7,63.2
2008,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.7,26,13.4,48.3
2008,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.2,29,15.3,22.6
2008,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.4,28.1,14.7,45.6
2008,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.9,23.5,12.1,49.6
2008,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.6,18.4,8.7,46.1
2008,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9,13.7,4.3,49.5
2008,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.1,9.4,0.7,29.8
2003,1,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,3.8,8.1,-0.6,13.6
2003,2,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,3.5,8,-1.2,80.9
2003,3,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7.9,14.7,1.1,39.6
2003,4,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,10,16.2,3.7,54.3
2003,5,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,13.9,20.4,7.3,110.7
2003,6,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,20,27.1,12.8,50.2
2003,7,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,22.2,30.1,14.2,7.8
2003,8,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,22.4,30.3,14.5,38.9
2003,9,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,16.6,23,10.2,60
2003,10,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,11.6,16.3,6.9,40.6
2003,11,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,8.7,14,3.3,22.6
2003,12,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,4.8,9.3,0.2,23.5
2004,1,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,6,11.4,0.6,1.4
2004,2,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,5.8,12,-0.5,39.2
2004,3,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,6.7,12.3,1.1,73.4
2004,4,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,8.9,15.3,2.4,42.4
2004,5,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,11.1,16.9,5.2,75.2
2004,6,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,18.4,25.4,11.3,88.8
2004,7,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,19.9,27.2,12.5,24.1
2004,8,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,21.3,28.9,13.8,24.3
2004,9,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,18.3,25.8,10.7,75.5
2004,10,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,13.7,19.7,7.6,21.4
2004,11,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7,13.5,0.6,13.1
2004,12,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,5.1,9.8,0.3,29
2005,1,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,4.2,11,-2.6,0
2005,2,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,1.9,7.7,-3.9,31.5
2005,3,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7.2,13.8,0.6,14.2
2005,4,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,10.5,16.2,4.7,16.5
2005,5,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,15.9,24,7.7,9.2
2005,6,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,20.4,28.1,12.6,49.9
2005,7,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,22.1,29.6,14.6,24.1
2005,8,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,20.7,28.4,13,14.6
2005,9,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,16.7,24.1,9.3,50.1
2005,10,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,13.1,18.6,7.6,31.6
2005,11,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,6.6,11.5,1.6,95.3
2005,12,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,4,9.5,-1.5,11.1
2006,1,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,2.8,7.4,-1.8,72
2006,2,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,4.5,10.6,-1.7,40.8
2006,3,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,8.7,14.7,2.6,13.8
2006,4,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,11.6,18.6,4.5,20.4
2006,5,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,15.2,22.5,7.9,64.3
2006,6,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,18,25.6,10.4,68.9
2006,7,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,22.8,31.1,14.5,10.9
2006,8,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,20.1,28,12.1,0
2006,9,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,17.9,24.2,11.6,77.9
2006,10,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,22.8,31,14.5,25.4
2006,11,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,10.2,14.8,5.6,48.6
2006,12,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,5.5,10.8,0.1,8.8
2007,1,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,6.6,11.9,1.3,10.5
2007,2,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7.8,12.3,3.3,31.9
2007,3,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7.4,12.7,2,26.1
2007,4,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,9.6,14.5,4.7,204.1
2007,5,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,14.2,20.2,8.2,55.4
2007,6,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,17.7,24.6,10.7,44.7
2007,7,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,21,28.9,13,14.3
2007,8,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,20.1,27.1,13.1,115.4
2007,9,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,17.1,23.9,10.3,14.4
2007,10,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,12.2,17.9,6.4,20.3
2007,11,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,7.7,15,0.3,44.9
2007,12,MORA DE RUBIELOS D.G.A.,MORA DE RUBIELOS,GÚDAR-JAVALAMBRE,TERUEL ,5.8,10.4,1.2,79.1
2003,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,3.5,8.4,-1.5,12.8
2003,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,2.9,8.5,-2.7,82
2003,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.6,13.8,1.5,31
2003,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,9.8,14.7,4.8,52.7
2003,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.9,19.3,8.4,116.4
2003,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,20.7,27.2,14.2,26.4
2003,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,22.8,30,15.5,20.5
2003,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,22.7,29.9,15.5,35.5
2003,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17.6,22.9,12.3,117.5
2003,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,11.7,15.3,8.1,66.9
2003,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.8,12.8,4.9,21.6
2003,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4.7,9.5,0,24.4
2004,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.3,11.9,2.6,0
2004,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.1,12.8,1.3,39.4
2004,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,6.3,10.8,1.8,68.3
2004,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.9,14,3.7,25.4
2004,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,11,15.8,6.1,81.4
2004,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,18.1,23.5,12.6,61.2
2004,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,20,26.4,13.5,24.3
2004,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,22.1,28.5,15.6,18.2
2004,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,18.9,24.4,13.4,62.3
2004,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,14.5,19.3,9.7,27.6
2004,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.7,12.9,2.5,14.8
2004,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4.4,8.5,0.2,31.1
2005,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4.5,11.8,-2.8,0
2005,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,3.8,10.1,-2.6,35.3
2005,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.9,14.6,3.1,28.3
2005,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,10.9,16.4,5.4,12.4
2005,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,15.9,21.8,9.9,38.4
2005,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,20.5,26.8,14.2,53
2005,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,22.6,28.9,16.3,21.9
2005,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21,26.8,15.2,73.5
2005,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17,23.2,10.8,33.4
2005,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,14,19.3,8.6,34.7
2005,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.2,11.1,3.4,114.5
2005,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,5.4,10,0.7,10.4
2006,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4.5,8.4,0.6,95
2006,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,6.4,11.8,0.9,33.4
2006,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,10.3,15.4,5.2,9.5
2006,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,12.3,18,6.7,29.4
2006,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,15.3,21,9.6,54.6
2006,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,18.7,24.8,12.6,44.5
2006,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,23.2,30,16.4,25.9
2006,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,20.7,28,13.5,1.4
2006,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,19,24.5,13.5,64.2
2006,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,16.2,21.3,11,14.7
2006,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,10.7,14.5,6.9,54
2006,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,5.4,9.6,1.3,9.5
2007,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.4,12.9,1.9,6.3
2007,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.8,12,3.6,43.8
2007,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.9,12.8,3.1,26.4
2007,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,9.8,13.7,5.9,223.9
2007,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.7,19.6,7.8,44.2
2007,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17.6,22.7,12.4,54.7
2007,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21.3,28,14.6,11.5
2007,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,20.7,27,14.4,178.6
2007,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17,23.1,10.9,28.2
2007,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.2,18,8.4,18.7
2007,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.6,14.9,2.3,51.2
2007,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,6,10.7,1.4,88.3
2008,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,7.4,13.3,1.5,8.3
2008,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,6.8,11.4,2.1,49.6
2008,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.8,14.6,3,12.2
2008,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,11.1,17.1,5.1,27.1
2008,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,12.6,17.4,7.9,187.6
2008,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17,22.9,11.2,54.7
2008,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21.2,27.6,14.7,1.6
2008,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21.3,27.5,15.1,75.5
2008,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,16.8,21.9,11.8,46.8
2008,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.9,19.5,9.2,118.7
2008,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,6.4,10.9,1.8,61.1
2008,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4.2,7.9,0.5,7.8
2009,1,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,4,7.4,0.6,40.5
2009,2,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,5.8,9.3,2.3,5
2009,3,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.3,14.4,3.2,29.3
2009,4,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,10.5,16.3,5.4,61.8
2009,5,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.7,20,8.3,87.1
2009,6,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,18.8,24.3,12.6,49.1
2009,7,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21.9,28.6,15.1,17.6
2009,8,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,21.4,27.3,14.8,63.8
2009,9,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,17.7,23.2,12.1,58.7
2009,10,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,13.9,19.5,9.4,46.9
2009,11,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,8.2,12.9,3.4,52.9
2009,12,RUBIELOS DE MORA (DGA),RUBIELOS DE MORA,GÚDAR-JAVALAMBRE,TERUEL ,5,9.6,0.8,28.6
2003,1,MOSQUERUELA (D.G.A.),MOSQUERUELA,GÚDAR-JAVALAMBRE,TERUEL ,1.2,4.5,-2.1,27.9
2003,2,MOSQUERUELA (D.G.A.),MOSQUERUELA,GÚDAR-JAVALAMBRE,TERUEL ,0.6,4.2,-3,70.1
2003,3,MOSQUERUELA (D.G.A.),MOSQUERUELA,GÚDAR-JAVALAMBRE,TERUEL ,7.1,11.2,2.9,60.3
2003,4,MOSQUERUELA (D.G.A.),MOSQUERUELA,GÚDAR-JAVALAMBRE,TERUEL ,8,12.5,3.5,108
2003,5,MOSQUERUELA (D.G.A.),MOSQUERUELA,GÚDAR-JAVALAMBRE,TERUEL ,12.2,16.5,7.8,130.7
